θ,SC,BCC,FCC
12.792792792792792,2.3450388764306465,2.342282114765806,2.3418154696606805
12.972972972972974,2.568325560466281,2.5652606086801795,2.5647444811633036
13.153153153153154,2.247789311657038,2.2450655160366466,2.2446092963792093
13.333333333333332,1.8488402757100086,1.8465647144341875,1.8461856866665343
13.513513513513514,2.359804685688047,2.356853718155062,2.3563650170213486
13.693693693693694,2.5755876084397475,2.572314222225866,2.5717753543261574
13.873873873873874,2.123379427101704,2.120635838987883,2.120186973737345
14.054054054054054,2.316883204606358,2.313838757722796,2.3133438556519645
14.234234234234233,2.3112224549472855,2.3081328248444604,2.3076339074334085
14.414414414414415,2.4746927774996683,2.4713261176602503,2.470786202269972
14.594594594594595,1.8377168115731002,1.8351715763174616,1.834766304002869
14.774774774774775,2.2615625159542696,2.2583724970930965,2.257868314293956
14.954954954954955,2.504184667370458,2.500585879446836,2.5000214563969134
15.135135135135137,2.4073919704954867,2.403865678879102,2.4033170321548316
15.315315315315315,2.3886708133418195,2.3851030818910104,2.3845525794128215
15.495495495495495,2.501586922506765,2.497775335684595,2.497192258905068
15.675675675675675,2.642317315472616,2.6382084032689663,2.637585453152095
15.855855855855856,2.404706374027041,2.4008881562016935,2.400314647116734
16.036036036036037,1.9095252320629257,1.9064278549295124,1.9059671039986315
16.216216216216214,2.2840804070832004,2.2802936098125266,2.2797359514032243
16.396396396396398,2.336625380780555,2.3326637607414744,2.3320864410843014
16.576576576576578,2.5409321184334632,2.5365241284258353,2.5358887302982716
16.756756756756758,2.481476101005536,2.477068803064748,2.4764406800557928
16.936936936936938,2.2011294063917615,2.1971245730041082,2.196560521238008
17.117117117117115,2.40581671638807,2.4013297663612687,2.4007055535351194
17.2972972972973,2.4808443784373586,2.476098425280042,2.475446608750822
17.47747747747748,2.220615103465026,2.216254658942764,2.215663757921618
17.65765765765766,2.648352998655389,2.643011305576694,2.6422974771763656
17.83783783783784,2.224380007591583,2.219768061306136,2.219160674523814
18.01801801801802,2.0614545265387085,2.057057456796147,2.056487119934168
18.1981981981982,2.5794244975797693,2.5737596864447663,2.573036507458994
18.37837837837838,1.9488156545252049,1.944405206322712,1.9438514431703098
18.55855855855856,2.023553935094195,2.0188303550011564,2.0182474946839344
18.73873873873874,2.3358563025899226,2.3302268976194997,2.329544779773751
18.91891891891892,2.4007221779184675,2.3947428129396147,2.3940319480700656
19.0990990990991,2.410069824010756,2.403859709242602,2.403135980184372
19.27927927927928,2.592564703830066,2.585645735595445,2.584856061810848
19.45945945945946,2.4293891221939807,2.422666137313796,2.421915450919741
19.63963963963964,2.481429557937474,2.4743000319564312,2.4735220321406115
19.81981981981982,2.6146687689414922,2.6068589607315573,2.6060270357631685
20.0,2.669161250428681,2.6608614375931343,2.6599994377358205
20.18018018018018,2.5736112538822997,2.5652677729793383,2.564424018100585
20.36036036036036,2.6552084641911664,2.6462198215831116,2.645335948148964
20.54054054054054,2.63943252425368,2.6300866444460564,2.6291943702972635
20.72072072072072,2.4534992307730548,2.4443963447702663,2.4435538850529026
20.9009009009009,2.7116705137810446,2.7011088165889134,2.7001628937129696
21.08108108108108,3.0007701191877776,2.98847568386786,2.987412059913749
21.26126126126126,2.307454758282863,2.297488680176294,2.296657477580779
21.44144144144144,2.379525394537813,2.368666151176549,2.3677948571858924
21.62162162162162,2.5740014317591133,2.5615587900929087,2.5606005669425898
21.8018018018018,2.0674304574127427,2.0568162614791943,2.056033633547182
21.98198198198198,2.3617394370928806,2.348824610675398,2.3479153131908275
22.16216216216216,2.583419075289123,2.5683252148738864,2.567313400009168
22.342342342342345,2.4051855631124406,2.3901207526751063,2.389162304336605
22.522522522522525,2.2050215019710095,2.190161315623666,2.1892671311070835
22.7027027027027,2.840557704980101,2.819878199880395,2.8187057611949884
22.882882882882882,2.161666716981311,2.1445925313326972,2.143684246239808
23.063063063063062,2.1398412306411037,2.121415682626704,2.1205002381859246
23.243243243243246,2.399058811266989,2.3764201846586657,2.375375050839708
23.423423423423426,2.4066584083080738,2.381625081548626,2.3805573043569876
23.603603603603602,2.487426202643072,2.458721397182234,2.457597325959354
23.783783783783782,2.8031186197873668,2.766970991698217,2.765680700577339
23.963963963963963,2.9592336838358957,2.9162432120005573,2.914855723201724
24.144144144144146,3.052507804898758,3.0020898154384072,3.0006320793070835
24.324324324324326,2.5771193141094026,2.528216545327098,2.5269632635211132
24.504504504504506,2.809097627955222,2.747118980324947,2.7457283109993074
24.684684684684683,2.640164341641511,2.571486953047249,2.5701571771742637
24.864864864864863,2.5901475714509203,2.509410770706989,2.5080847431802256
25.045045045045047,2.688100308104783,2.5857467247626453,2.584350048908668
25.225225225225227,2.1577885874342067,2.0550905699692175,2.0539555198593873
25.405405405405407,2.654368017719803,2.4920035333731847,2.490595684008894
25.585585585585584,2.825145746566815,2.5953000566739615,2.593799780530709
25.765765765765764,2.8211725407170998,2.5003068665487067,2.4988273856580676
25.945945945945947,2.5561693156215584,2.095593177574035,2.0943234352565847
26.126126126126128,2.4469990268396757,1.5874802523141007,1.5864949406475184
26.306306306306308,6.68256626617277,2.6377572471517703,2.636079505897627
26.486486486486484,9.319494903412808,2.2530809392441027,2.2516117956993207
26.666666666666664,9.015184121501047,2.0752795850151062,2.073891749124108
26.846846846846848,7.3160973663559,2.62667856937407,2.6248762829927488
27.027027027027028,4.390190061690751,2.659262734764581,2.657389813693416
27.207207207207208,3.2810211533304985,2.625251359326874,2.6233526376221032
27.38738738738739,2.4276212609088,2.133185919156606,2.1316008537507396
27.567567567567565,2.698112640631439,2.4672020186735604,2.4653177088302964
27.74774774774775,2.6835978991938365,2.5118740352285345,2.5099012443180673
27.92792792792793,2.7212425603297135,2.5861687849902957,2.584079066727524
28.10810810810811,2.669792243013337,2.5638913104639016,2.561758776058778
28.28828828828829,2.8770796189103525,2.783584738432272,2.781200276569472
28.468468468468465,2.9888558837245087,2.9075919072587078,2.9050254200941166
28.64864864864865,2.682315035792012,2.620182806674793,2.617798326637371
28.82882882882883,3.1400456568960675,3.077094500082545,3.0742057969023517
29.00900900900901,2.7675301482266375,2.718837212440335,2.7162027265161948
29.18918918918919,3.272074290461887,3.2209171889174777,3.2176938884081587
29.369369369369366,2.586000136972469,2.549666852331366,2.5470300420602627
29.54954954954955,2.1888470265160698,2.1609250933960418,2.1586141834870123
29.72972972972973,2.842254220267937,2.8090220042310867,2.8059136657109387
29.90990990990991,2.7967730975885297,2.7665357292727646,2.7633659424365367
30.09009009009009,2.819347915271478,2.7909288476708394,2.7876155305425114
30.270270270270274,2.5430329985920213,2.5189466618271754,2.5158459380001204
30.45045045045045,2.673514478496653,2.6495441758369194,2.6461599093357573
30.63063063063063,2.363804889418693,2.3436004145493405,2.340491877089855
30.81081081081081,2.9861813770649697,2.961682263328181,2.957599718051428
30.99099099099099,3.089961238964377,3.065468446187787,3.061073416727284
31.171171171171174,3.0315049622889814,3.008140093618785,3.003650573735152
31.35135135135135,2.762671311746505,2.74183826312889,2.737574845990191
31.53153153153153,2.7299655128991565,2.709700788652876,2.7053069697014105
31.71171171171171,2.686851558606965,2.667100862234947,2.662586775412035
31.89189189189189,2.86685575546205,2.845863491735778,2.8408311058611315
32.072072072072075,2.9607017084479694,2.938979892689531,2.9335446189818115
32.25225225225225,2.6471635938222993,2.6275910766937938,2.622503631540497
32.43243243243243,2.241330930979729,2.2245334296808537,2.2200193630794316
32.612612612612615,2.494332583238715,2.4752746813543336,2.470004468535307
32.792792792792795,2.736074658132743,2.7146383600164863,2.7085667893812637
32.972972972972975,2.667006150790714,2.645454267629395,2.639231215591962
33.153153153153156,3.177996003161648,3.151350674343221,3.143543994185292
33.33333333333333,2.831082872661409,2.80630674789672,2.798976008941136
33.513513513513516,2.7295581282483847,2.7044714356349613,2.6970114115880803
33.693693693693696,2.9603800592668112,2.931626665335646,2.9230751798746453
33.873873873873876,3.020373852387962,2.9891712934835812,2.9799366901907667
34.054054054054056,2.935989499313555,2.9035135597483235,2.8939983765328865
34.23423423423423,2.9297832658485112,2.8948434476254374,2.8847632313018496
34.414414414414416,2.4130263606010516,2.3817759175286466,2.3729479688827406
34.5945945945946,2.3322484272762662,2.299199023610372,2.2901113582408104
34.77477477477478,2.460939317528092,2.4224754528369687,2.412244920865457
34.95495495495496,2.476505722373345,2.4334491846391155,2.4224460184244103
35.13513513513513,2.3992642246998126,2.352440474003019,2.341027058290627
35.31531531531532,2.281535229499342,2.2310634450127895,2.219421864975828
35.4954954954955,2.6007849016699236,2.534872404445981,2.5206123112049355
35.67567567567568,3.007811972387161,2.91946319866091,2.901710401895585
35.85585585585586,3.010742600305458,2.9069226509060297,2.8877624033355582
36.03603603603604,2.6916208058576605,2.5810890269736726,2.562593614339557
36.21621621621622,2.997004681226422,2.8480645230757005,2.8258065144958904
36.3963963963964,2.759356106541764,2.5903458334236356,2.5681916883297355
36.57657657657658,3.0496488521277616,2.8145731399985325,2.788132517130454
36.75675675675676,3.1488704970870813,2.8359792776209884,2.8065990147602116
36.93693693693694,3.4350138239241423,2.9824126996140223,2.9481916686547045
37.11711711711712,3.3561950150489728,2.743672237762429,2.708639219134467
37.2972972972973,3.7153954944395786,2.665581515052948,2.6275102970178676
37.47747747747748,5.541581784901992,2.8161290477335137,2.770883320578157
37.65765765765766,9.950692927760198,2.770122139110801,2.7197417911212116
37.83783783783784,16.19020693539774,2.6327545432183674,2.5781755332228604
38.01801801801802,20.643717518563953,3.0353327424252656,2.9630488873950838
38.1981981981982,11.212846996287068,2.524354668737825,2.4546941377387848
38.37837837837838,7.096599657766061,2.999063042413799,2.9022130387340574
38.55855855855856,3.629693160783129,2.4334860591658014,2.3404844778525957
38.73873873873874,3.988860223845935,3.2613230395967285,3.11190967793815
38.91891891891892,2.54257483861031,2.2720824918724207,2.1454310022209535
39.0990990990991,3.3226538695109413,3.148480604429791,2.9312159180203943
39.27927927927928,3.261090063553739,3.2453533016693377,2.962454419921075
39.45945945945946,2.874668398311515,3.003902112935967,2.6651845908893517
39.63963963963964,3.0474604754808903,3.3744073289263894,2.8672753250606973
39.81981981981982,2.5168919856431002,3.0402752165269287,2.394210615747515
40.0,2.5784656788670897,3.776662976426345,2.473517759588912
40.18018018018018,2.4948444409011374,5.724889412885141,2.4092016817282085
40.36036036036036,2.9152037620326707,12.4148474072579,2.830184786517726
40.54054054054054,2.8610929480610987,18.696487623198855,2.7898804424463637
40.72072072072072,2.828340539296296,17.116559223060307,2.768165917301612
40.9009009009009,2.343339957090327,8.50921425097431,2.3008081244853504
41.08108108108108,2.803996708646949,5.626920517613017,2.7608647527512677
41.26126126126126,2.827826680153441,3.9582898060008316,2.791440191016228
41.44144144144144,2.8937475236001693,3.519146610311285,2.8633150183705207
41.62162162162162,2.420000838341606,2.7639627592400746,2.4000332043912165
41.8018018018018,2.9809830835351017,3.2792974656405263,2.963114526190073
41.98198198198198,2.8603747914956035,3.0686946202378613,2.849888338750663
42.16216216216216,2.6039373553600718,2.7449066752843123,2.600873256195152
42.34234234234234,2.5530596463960427,2.657088258202169,2.5571020919558305
42.52252252252252,2.5321668428488127,2.610140573311176,2.5442079926472267
42.7027027027027,3.4576404567100303,3.53766486942691,3.4871368573949075
42.88288288288288,2.8387291320319856,2.8872112861248582,2.876151244582771
43.06306306306306,2.9832155726229432,3.019368530481824,3.040241564919928
43.24324324324324,2.26078917520428,2.278725000012862,2.3217295508495592
43.42342342342342,3.5007915737728847,3.5157892859432653,3.6328215886334476
43.6036036036036,2.583060616787136,2.5856173997976035,2.720263972692708
43.78378378378379,2.6555359900469355,2.6499728685385704,2.858246281606848
43.96396396396396,2.758224315263894,2.744168210929246,3.075002347502207
44.14414414414414,2.7880600516216387,2.7653866404104446,3.3424553761348292
44.32432432432432,2.900534963234079,2.8676824725180636,4.241835570162993
44.5045045045045,3.295553396014384,3.246723532602584,7.380684982296222
44.68468468468469,3.59812771684845,3.5305770879125107,13.226011396821253
44.86486486486486,2.800193324879123,2.734614390777338,13.00505464687019
45.04504504504505,2.774248118954221,2.6936264922056403,10.154742824243899
45.22522522522522,3.039691072400682,2.929831642741903,6.736434539872856
45.4054054054054,3.497202906466143,3.3386698800767243,4.999025182392812
45.58558558558559,3.036481219198124,2.861338806491461,3.493616846948977
45.765765765765764,3.077448733986661,2.8469281340744437,3.22356369007943
45.94594594594595,3.0382064531321817,2.733843204253629,2.9855443932458
46.126126126126124,3.1334185075757057,2.6871047548748446,2.869828556518668
46.306306306306304,4.112099755919456,3.1422718629640913,3.306100285846871
46.48648648648649,5.751330744782109,3.2617387191096228,3.3960656004310312
46.666666666666664,6.814053439454654,2.3752566155051147,2.454487363622237
46.84684684684685,11.754636556442007,2.7094753889533445,2.7842996942431
47.027027027027025,11.975486171475895,2.6764720769114905,2.7388811924068253
47.207207207207205,11.24554005132165,3.6719195884456077,3.7455464438507704
47.38738738738739,6.215490983716959,3.32048278792421,3.3787406653315335
47.567567567567565,4.104364433980949,3.044294707966261,3.091829509513619
47.74774774774775,3.6739404684579933,3.111891162473727,3.155868508298002
47.927927927927925,3.1516417994096018,2.814317975597467,2.850928776894899
48.10810810810811,2.373566403693954,2.1815775426187103,2.2081537805565286
48.28828828828829,3.2234943558251663,3.018718027481374,3.0537622702083143
48.468468468468465,3.12978324596549,2.9689503416712975,3.0023835284982594
48.64864864864865,2.4490122219277044,2.3446000559719753,2.370675430418283
48.828828828828826,3.1967739304817835,3.081169841419819,3.1156305190195313
49.00900900900901,3.2963960320180496,3.1932852062969856,3.2298578388377788
49.18918918918919,3.3075473255661025,3.216470943336272,3.254880053650682
49.369369369369366,2.5224645594731516,2.4603352384701314,2.491520303776974
49.54954954954955,2.63928562742459,2.5802777541306954,2.6156134887568125
49.729729729729726,3.556584893131275,3.4834137949358097,3.535872130552082
49.90990990990991,3.2679355393776404,3.2052699430369906,3.25930092386654
50.090090090090094,2.5442132256687495,2.4981844409524614,2.5461836778299203
50.27027027027027,2.926993016623506,2.876451211452608,2.940643417429339
50.450450450450454,3.0622634820748917,3.0112284490337573,3.0908655117335693
50.63063063063063,2.681566755277236,2.637964394024121,2.7224861805881795
50.810810810810814,3.0520887942268153,3.003154968056034,3.122678067674816
50.990990990990994,3.5345024306994977,3.4780396056832092,3.6550820350454902
51.17117117117117,2.8185253568907846,2.7731951192945163,2.960383256505233
51.351351351351354,3.1153979236356646,3.0644247285035284,3.354400641702781
51.53153153153153,3.033817246524427,2.9827809747264915,3.4357533761892136
51.711711711711715,3.1704965137907575,3.115059737814022,4.116426748189985
51.891891891891895,3.4813104418707077,3.4173228695264974,6.17941748609608
52.07207207207207,3.635377390214004,3.564299208327154,9.779860001149379
52.252252252252255,3.8164911673222592,3.7361071789013804,13.330410087643184
52.43243243243243,3.298455969129932,3.2225894320691393,10.190842413241576
52.612612612612615,3.0946307470633108,3.0157357346771567,6.470021147689807
52.792792792792795,2.287862568582181,2.2221364811863014,3.267366803855928
52.97297297297297,3.29258971478812,3.184006356643227,3.8183129409440917
53.153153153153156,2.9944480728762333,2.878668841952455,3.1967434525912193
53.33333333333333,3.725465511454212,3.5524150703031117,3.816907287078839
53.513513513513516,3.3359321568753546,3.1443703730516623,3.31415511001433
53.693693693693696,3.454214292430818,3.2001523463807375,3.329770469077546
53.873873873873876,3.1388378343683776,2.8251729904649614,2.9128544042689994
54.054054054054056,4.129429139015647,3.484826709395621,3.5688011922855627
54.23423423423423,4.455669332013762,3.1614273325911237,3.220920756049224
54.414414414414416,6.105162307517886,3.063129090499069,3.108046580696586
54.5945945945946,8.061545799113212,2.7315222862938344,2.762353828907094
54.77477477477478,9.984246564356882,2.8331899715956266,2.8571458312425784
54.95495495495496,10.37539664655866,3.5944712010816593,3.616052977194097
55.13513513513513,6.150058360676124,3.164221443662458,3.1762849831632813
55.31531531531532,4.8273335824191665,3.476038177630481,3.4822474073323737
55.4954954954955,4.017435749076067,3.413136294070413,3.412615850965097
55.67567567567568,3.862421970609989,3.4925133982504875,3.4852707611251534
55.85585585585586,3.1140346788497437,2.8979667850023496,2.8862424547653998
56.03603603603603,2.6073372454923636,2.4697981281796233,2.4546314657824118
56.21621621621622,3.1649509333269474,3.0355408604955594,3.0099122345613565
56.3963963963964,3.811603266868737,3.6903867436501283,3.6495888056703656
56.57657657657658,3.813966087882073,3.7212314606666332,3.6687121910728644
56.75675675675676,2.8521791890370847,2.8019693245535895,2.7520839183775134
56.93693693693693,3.553308110448258,3.5142422996397586,3.435549376824313
57.11711711711712,3.8407254754123765,3.826119486687694,3.717930409919859
57.2972972972973,3.55289042274119,3.5700002556603754,3.44123860217053
57.47747747747748,3.305760912533534,3.359011623551751,3.2019659495058828
57.65765765765766,3.3015477254342853,3.4080381620326077,3.196471511296304
57.83783783783783,2.99052323203937,3.1661124793712183,2.892803135397106
58.01801801801802,3.318091768806631,3.7071855532380757,3.2054791056575747
58.1981981981982,3.8914038985226047,5.018575038650234,3.752776578171752
58.37837837837838,2.919767502227056,5.107881690243064,2.8095125660132876
58.55855855855856,3.2883908775679576,8.44485352212704,3.1555328075659568
58.73873873873873,3.158608059686144,10.237300287186232,3.0208302343546345
58.91891891891892,3.154543858732819,9.095698876163604,3.0046490139348627
59.0990990990991,3.694775263945372,7.418075089408355,3.5017842250561957
59.27927927927928,3.7144561146580384,5.187497258842419,3.499177601324851
59.45945945945946,3.438368958743719,3.8846757856719307,3.2150751277561445
59.63963963963965,3.4983002514193084,3.612000755166423,3.2410533470405247
59.81981981981982,3.6550070058715316,3.6066234987429393,3.347203415661295
60.0,3.614571752445615,3.4486971890471168,3.2616155829545024
60.18018018018018,3.631295029948268,3.3568679471875207,3.2144828565561334
60.36036036036036,4.636586609547784,4.142533538053449,4.0014689079022245
60.54054054054055,3.436721171800411,2.947876819761608,2.865488484093092
60.72072072072072,4.0696520991095255,3.3107281041865195,3.233335532535727
60.9009009009009,4.120173991250579,3.1067473654717332,3.0449964073405296
61.08108108108108,5.033256280863878,3.3187769646754357,3.2618693143121487
61.26126126126126,7.663926739495569,3.7668736661083546,3.710426486082103
61.44144144144145,13.145332333919026,3.791419464926081,3.741185482072282
61.62162162162162,19.03030539173612,2.998418024486217,2.9629169114030125
61.8018018018018,31.287869016119043,3.2593693466767832,3.2245445366777252
61.98198198198198,33.29989468260589,3.43980952527533,3.4063407853803542
62.16216216216216,24.69239373707377,3.805581246664333,3.771574833193928
62.34234234234235,13.231564458144396,3.698233080259702,3.667639382295588
62.52252252252252,7.964593621749314,3.7987172380428875,3.769405433804109
62.7027027027027,5.0195341834442555,3.2351986112206688,3.2117469172999056
62.88288288288288,4.130613945206789,3.0495312790847158,3.0286228509244433
63.06306306306306,4.129588150082572,3.279221622740343,3.2578182186491347
63.24324324324325,3.8608554246701834,3.21555959493988,3.1954560089558828
63.42342342342342,3.4133747583475778,2.93999809496784,2.922287589136789
63.6036036036036,4.052990817948525,3.577058152116604,3.5561783280793193
63.78378378378378,3.39963414073182,3.055031068363758,3.0376579812139677
63.96396396396396,2.79017715829372,2.5415000058211312,2.5273468208488037
64.14414414414415,4.052355860506142,3.7291107521626388,3.7086737520300455
64.32432432432432,4.094065650926355,3.7967036539974197,3.7761296661990333
64.5045045045045,3.053727288167658,2.8483231646240816,2.8329923918077053
64.68468468468468,3.148520730149173,2.9490900107714895,2.93325552809708
64.86486486486486,3.2178737950827356,3.0227178935354093,3.00646047371665
65.04504504504504,3.6173114496891676,3.4037413503572234,3.3853307036460314
65.22522522522523,3.4843920463594937,3.280757230365218,3.2628432103667757
65.4054054054054,3.3176345746867413,3.1224805337610873,3.1052060390603535
65.58558558558559,3.3292289731792897,3.1287812466621956,3.111182383985237
65.76576576576576,3.406200990728513,3.1927209380692765,3.174400614733457
65.94594594594595,4.046136157397262,3.7776484067932072,3.755463258632644
66.12612612612612,3.6846639910123793,3.4213278687122965,3.40069963802479
66.30630630630631,3.5930057903858628,3.3116056825794224,3.2910445288258714
66.48648648648648,3.987128838647892,3.638838108334556,3.615504022912049
66.66666666666666,3.2629505498843803,2.9392373655309094,2.919715227942968
66.84684684684684,3.691784049948435,3.2679836144228047,3.245438317454965
67.02702702702703,3.038162035300862,2.6266996650369996,2.607825520118948
67.2072072072072,4.88903801045939,4.09191713243738,4.0612095223669185
67.38738738738739,3.9664251220168665,3.170489994004716,3.145573948492285
67.56756756756756,5.453409475963223,4.0622474706332286,4.0287263022337365
67.74774774774775,4.933312907960114,3.2193443876664123,3.1913746923315056
67.92792792792793,6.935655217018486,3.387807553307675,3.3567347193192476
68.10810810810811,9.643518275674761,2.841792403706878,2.8142003859715987
68.28828828828829,20.00883479186242,3.3514392722581654,3.3168964619770858
68.46846846846846,28.509968052018543,3.21661664194323,3.181323310824387
68.64864864864865,30.298196092242442,3.3049680109480954,3.266251878064253
68.82882882882883,20.377434486204308,3.1493309434187995,3.109823534501263
69.009009009009,11.593883254893358,3.1034133571293014,3.0615930420186594
69.1891891891892,7.385638436060631,3.3603150465868254,3.3115146595099554
69.36936936936937,5.27478404104709,3.343209132371271,3.2907070893897985
69.54954954954955,4.874951614952956,3.613156804331517,3.5515797929031034
69.72972972972973,4.364628835102611,3.508532620065388,3.4433977339986996
69.90990990990991,4.7661116154322265,4.038220806284648,3.95622868942215
70.09009009009009,3.4629404896773837,3.0479416454169392,2.9799688581692947
70.27027027027026,3.992020379791852,3.6168862428379875,3.5278854825663086
70.45045045045045,3.6488329798993613,3.3825967443089686,3.2903026002717097
70.63063063063063,3.627096311479257,3.4264761230272396,3.322257867962138
70.8108108108108,3.852232233625085,3.6985240692670356,3.5723989204638533
70.990990990991,3.1929869881703854,3.1103708281479614,2.9906981839568427
71.17117117117118,4.279566391791418,4.226001220667357,4.041280460763989
71.35135135135135,3.4121005918758103,3.414917274929534,3.2440476592349623
71.53153153153153,3.7393765708544096,3.7947892804324814,3.575603121734223
71.71171171171171,3.0486471033184683,3.140793053727266,2.929421420447783
71.89189189189189,3.4920505980891487,3.6596975636189257,3.3697420984447173
72.07207207207207,3.749936631475618,4.010523283746031,3.6321012806249744
72.25225225225225,3.8454669149858067,4.217016680740653,3.7370126154394003
72.43243243243244,3.1717542563426657,3.5918335202580787,3.0915636492527705
72.61261261261261,3.6520445232479664,4.317426116042614,3.569532098300695
72.7927927927928,3.428171142702946,4.31061966489072,3.3593466533620306
72.97297297297298,3.809282419884085,5.319294706998829,3.741943659152079
73.15315315315316,3.5151952032981955,6.109921070180826,3.461244427153851
73.33333333333333,3.448792782764126,9.106018563729569,3.403826558899775
73.51351351351352,3.302270684018916,15.040731124169119,3.2669424943168095
73.69369369369369,3.475147470246306,25.275531253290094,3.446398840698075
73.87387387387388,3.3996682696382834,30.32178205912817,3.3802936061499396
74.05405405405405,3.6562529708755918,27.389399896629417,3.645641158021961
74.23423423423424,4.023914661393032,19.235827850271367,4.024759824018269
74.41441441441441,3.786144679266188,10.545017289184175,3.800370925554028
74.5945945945946,3.8789202287676567,7.016411365612649,3.9095550885071715
